OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,LOGRECNO,geoname,Workers_16_and_older,Drove_alone,Carpool,Public_Transportation,Walked,Other_Means,Non_SOV_Commuters,Pct_Non_SOV_Commuters,GlobalID,Shape__Area,Shape__Length
3886,37,119,002702,2,371190027022,Block Group 2,0016261,"Block Group 2, Census Tract 27.02, Mecklenburg County, North Carolina",1197,978,68,35,0,47,209,0.17460317,9d87c1a8-e845-4ebc-884b-1a6b1992e805,11769983.265564,14972.9160258914
3887,37,119,002904,4,371190029044,Block Group 4,0016272,"Block Group 4, Census Tract 29.04, Mecklenburg County, North Carolina",503,503,17,19,0,0,45,0.08946322,d92b927e-3714-4e42-8139-0d01b980bce9,9060765.30743408,14397.9751730506
3888,37,119,005706,4,371190057064,Block Group 4,0016495,"Block Group 4, Census Tract 57.06, Mecklenburg County, North Carolina",828,706,78,15,19,19,84,0.10144928,faca21ef-7f13-43e2-9e5d-b44c43e3aa70,65661502.1050415,35512.1741308818
3889,37,119,006006,2,371190060062,Block Group 2,0016613,"Block Group 2, Census Tract 60.06, Mecklenburg County, North Carolina",1035,932,97,14,0,0,168,0.16231884,b9bc5ef1-fe63-418b-9505-6245f212a8ed,41211947.0464478,39317.0411495634
3890,37,119,001912,3,371190019123,Block Group 3,0016205,"Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina",365,137,9,31,0,13,83,0.22739726,e8ed7284-637a-4ede-8f99-0eb05e61bf21,6710923.05206299,10853.0928002823
3891,37,119,006407,2,371190064072,Block Group 2,0016682,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",1112,899,124,0,0,34,260,0.23381295,aa676afb-5ac4-46e2-af07-5d0baf537335,22796208.8511963,20698.9984889023
3892,37,119,005844,2,371190058442,Block Group 2,0016574,"Block Group 2, Census Tract 58.44, Mecklenburg County, North Carolina",2229,2015,28,28,13,17,121,0.05428443,d2ec9657-98f2-4aab-b38b-bbcbe33c6db2,31380368.0952759,30157.8056603946
3893,37,119,003806,2,371190038062,Block Group 2,0016348,"Block Group 2, Census Tract 38.06, Mecklenburg County, North Carolina",525,472,56,24,0,11,120,0.22857143,8843e231-7c72-4156-89f3-9e9383ebefbf,36563328.0790405,30252.408740524
3894,37,119,005520,1,371190055201,Block Group 1,0016445,"Block Group 1, Census Tract 55.20, Mecklenburg County, North Carolina",1740,1640,77,25,48,0,353,0.20287356,f20b7bdb-d206-4c9f-a38d-12b3d8d64009,35512065.3143311,27111.9602349174
3895,37,119,005848,2,371190058482,Block Group 2,0016583,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",715,773,13,0,0,0,8,0.01118881,aea43f00-2f73-49d8-a3e4-39b5ba077e4c,22160197.9805298,23810.7026268256
3896,37,119,005511,2,371190055112,Block Group 2,0016426,"Block Group 2, Census Tract 55.11, Mecklenburg County, North Carolina",1048,1006,32,0,0,0,60,0.05725191,be4fffa4-698f-44f2-9371-7559f2be74e3,7545010.4621582,11892.9646441778
3897,37,119,003102,2,371190031022,Block Group 2,0016308,"Block Group 2, Census Tract 31.02, Mecklenburg County, North Carolina",682,511,10,15,0,0,65,0.09530792,29f0c49a-736d-4c0e-99d5-ae90989570b2,8633780.07373047,14018.4493869156
3898,37,119,003011,2,371190030112,Block Group 2,0016290,"Block Group 2, Census Tract 30.11, Mecklenburg County, North Carolina",408,309,0,18,0,0,87,0.21323529,3873a3a7-e4de-4d4a-be87-b5dda5b685b1,4370020.72955322,8821.15935993134
3899,37,119,006007,2,371190060072,Block Group 2,0016616,"Block Group 2, Census Tract 60.07, Mecklenburg County, North Carolina",1004,893,38,0,0,0,70,0.06972112,21f23b6d-2ffd-4a5b-a7cb-3d3ef9f85b5d,30668858.4972534,24690.2402845423
3900,37,119,002200,2,371190022002,Block Group 2,0016246,"Block Group 2, Census Tract 22, Mecklenburg County, North Carolina",456,354,13,51,0,0,139,0.30482456,e465aaca-3460-42d4-b0c9-d2d14d28685b,11492404.4074707,14762.4878065079
3901,37,119,004100,1,371190041001,Block Group 1,0016365,"Block Group 1, Census Tract 41, Mecklenburg County, North Carolina",426,229,17,74,36,0,203,0.47652582,06181ff9-7b33-450d-a19f-2b2c46bfba28,6090568.93579102,11859.3947558351
3902,37,119,003600,4,371190036004,Block Group 4,0016340,"Block Group 4, Census Tract 36, Mecklenburg County, North Carolina",324,174,94,13,33,0,200,0.61728395,5e2ac1d3-5779-4b9e-aa30-0a7800cb8fe6,7381553.54742432,12429.1682352637
3903,37,119,005838,3,371190058383,Block Group 3,0016562,"Block Group 3, Census Tract 58.38, Mecklenburg County, North Carolina",2039,1742,65,64,25,0,253,0.12408043,dfed641b-23d5-4e6e-b2ca-1f27811639ab,52520700.3789063,38617.861933945
3904,37,119,005709,1,371190057091,Block Group 1,0016496,"Block Group 1, Census Tract 57.09, Mecklenburg County, North Carolina",712,788,162,0,16,0,40,0.05617978,7b5be0b5-b1c1-44a9-9115-8e586e469f20,27633430.0601196,23562.2632829376
3905,37,119,005912,2,371190059122,Block Group 2,0016598,"Block Group 2, Census Tract 59.12, Mecklenburg County, North Carolina",2745,2775,434,15,10,0,810,0.29508197,2ad6d92a-1789-4220-871c-237731e3d41c,31747980.6030273,27313.1960928091
3906,37,119,004100,4,371190041004,Block Group 4,0016368,"Block Group 4, Census Tract 41, Mecklenburg County, North Carolina",270,164,130,20,0,13,217,0.8037037,638a02ae-6efe-4092-aa67-a38280209fe4,7531339.31445313,12671.9752826072
3907,37,119,001702,3,371190017023,Block Group 3,0016190,"Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina",439,317,85,28,0,0,218,0.49658314,8640303c-050f-489c-8981-df52bc2e21f6,7166614.11645508,13357.5913005519
3908,37,119,005716,1,371190057161,Block Group 1,0016511,"Block Group 1, Census Tract 57.16, Mecklenburg County, North Carolina",1080,960,54,8,0,9,190,0.17592593,ca176b27-f64a-47c6-ba05-56eb1d91ff6c,11771411.5540771,14512.4257686538
3909,37,119,002002,4,371190020024,Block Group 4,0016234,"Block Group 4, Census Tract 20.02, Mecklenburg County, North Carolina",738,511,55,0,0,0,304,0.41192412,54ec770a-bf33-4dd3-96b3-94afdaef7e6e,6073022.02069092,10829.3617031134
3910,37,119,002701,2,371190027012,Block Group 2,0016258,"Block Group 2, Census Tract 27.01, Mecklenburg County, North Carolina",431,388,15,17,16,9,90,0.20881671,1f971305-dc88-4c95-b4e2-b99cb903228b,8635781.57348633,15710.214521393
3911,37,119,005621,3,371190056213,Block Group 3,0016491,"Block Group 3, Census Tract 56.21, Mecklenburg County, North Carolina",758,530,91,0,6,0,175,0.23087071,7a1dea1c-dbad-405a-950d-0f5225c0e6c5,57424318.2294922,31574.6223572663
3912,37,119,004400,2,371190044002,Block Group 2,0016382,"Block Group 2, Census Tract 44, Mecklenburg County, North Carolina",1439,1257,149,52,0,5,710,0.49339819,8dac04cb-1c86-4539-87f7-a1f25a8779fa,55616712.0142822,32350.9582393847
3913,37,119,001100,1,371190011001,Block Group 1,0016152,"Block Group 1, Census Tract 11, Mecklenburg County, North Carolina",774,922,50,0,8,0,183,0.23643411,551457ca-0921-4c1f-ab0d-20a00c59ec9e,10474327.5304565,16255.4065660754
3914,37,119,004200,2,371190042002,Block Group 2,0016370,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",391,269,19,101,0,0,138,0.35294118,44fe64ad-6a94-4b9c-8b5a-5a4ab00ae8a2,4789563.21313477,10242.8090810343
3915,37,119,001505,1,371190015051,Block Group 1,0016165,"Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina",1623,1358,186,1,10,7,553,0.34072705,17ddca86-f96a-46d0-a5d6-81e614e8e387,56541430.4644775,30277.9145046945
3916,37,119,005307,1,371190053071,Block Group 1,0016407,"Block Group 1, Census Tract 53.07, Mecklenburg County, North Carolina",1156,799,255,146,11,0,698,0.60380623,83a300b6-fd1e-4722-ac1f-49e685fab303,6475322.70593262,13593.7645433567
3917,37,119,003007,4,371190030074,Block Group 4,0016284,"Block Group 4, Census Tract 30.07, Mecklenburg County, North Carolina",601,379,14,0,13,0,109,0.18136439,f25b0f10-8d7c-4e7d-bf4a-9e41215148ea,15594368.4906616,19798.6486213811
3918,37,119,006209,3,371190062093,Block Group 3,0016650,"Block Group 3, Census Tract 62.09, Mecklenburg County, North Carolina",1185,989,0,0,112,10,213,0.17974684,55169eca-ed2a-4725-aed1-4665124c8796,28464702.664978,21854.4639649974
3919,37,119,000600,2,371190006002,Block Group 2,0016143,"Block Group 2, Census Tract 6, Mecklenburg County, North Carolina",1282,801,8,90,369,28,458,0.35725429,cea6305c-ade5-401f-bfde-e5ef93e48f54,7619938.9208374,17053.7411859049
3920,37,119,001911,3,371190019113,Block Group 3,0016202,"Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina",1315,1091,30,10,0,31,325,0.24714829,6f2a8efc-e17f-4743-99a7-4787114ab54d,12330069.388855,17199.3415862575
3921,37,119,005404,1,371190054041,Block Group 1,0016416,"Block Group 1, Census Tract 54.04, Mecklenburg County, North Carolina",1049,1038,19,83,20,0,154,0.14680648,08dbe4e7-3d46-4fff-b22d-50b4920a8071,33902862.6845093,29499.5229918813
3922,37,119,001000,3,371190010003,Block Group 3,0016151,"Block Group 3, Census Tract 10, Mecklenburg County, North Carolina",800,988,0,10,10,0,76,0.095,136627f0-f2ad-4fb3-b58f-491b17c61b31,6916620.12182617,12931.6813080644
3923,37,119,006010,3,371190060103,Block Group 3,0016624,"Block Group 3, Census Tract 60.10, Mecklenburg County, North Carolina",1013,883,76,0,0,58,131,0.12931885,1bf2cd4d-f67a-45ca-a889-69ac2f34f705,31993729.0181885,34092.1172191184
3924,37,119,002906,3,371190029063,Block Group 3,0016278,"Block Group 3, Census Tract 29.06, Mecklenburg County, North Carolina",910,740,0,0,113,10,102,0.11208791,6408c0ef-3e4f-4885-9bf7-4ff7a6f88e87,22237735.920166,23805.8463376741
3925,37,119,005306,1,371190053061,Block Group 1,0016405,"Block Group 1, Census Tract 53.06, Mecklenburg County, North Carolina",138,210,8,0,0,0,42,0.30434783,0dbefff2-278c-4c33-9ab2-134e8bc10d3f,7114165.3046875,16261.887420048
3926,37,119,006302,2,371190063022,Block Group 2,0016664,"Block Group 2, Census Tract 63.02, Mecklenburg County, North Carolina",749,533,0,0,21,0,19,0.02536716,86eae3ff-f2a0-4f42-af6a-711333711af6,51715212.7439575,37378.0566262401
3927,37,119,001400,1,371190014001,Block Group 1,0016160,"Block Group 1, Census Tract 14, Mecklenburg County, North Carolina",1152,830,134,66,35,0,562,0.48784722,8146ab30-a0d2-4fc5-b154-ac818bbf376e,11416328.3748169,16279.5862662012
3928,37,119,005524,5,371190055245,Block Group 5,0016460,"Block Group 5, Census Tract 55.24, Mecklenburg County, North Carolina",746,683,14,10,0,0,0,0,14fb9309-c934-4da3-9d9a-339fb007f1a2,56785572.3563843,35133.1458482141
3929,37,119,006405,2,371190064052,Block Group 2,0016677,"Block Group 2, Census Tract 64.05, Mecklenburg County, North Carolina",892,818,84,10,12,6,173,0.19394619,2822a4ff-c944-4773-b26c-33a3a7f208f6,94166046.9274292,46805.8840929322
3930,37,119,001919,3,371190019193,Block Group 3,0016222,"Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina",444,614,55,1,0,0,86,0.19369369,41c70f03-e308-4d57-b42e-9241417f5dd3,6460945.65405273,16210.6086308627
3931,37,119,005848,3,371190058483,Block Group 3,0016584,"Block Group 3, Census Tract 58.48, Mecklenburg County, North Carolina",521,440,21,0,0,0,72,0.13819578,bded3a1b-0a98-4082-b27f-9d303a200a45,10512217.9403076,13322.5283403812
3932,37,119,005816,1,371190058161,Block Group 1,0016523,"Block Group 1, Census Tract 58.16, Mecklenburg County, North Carolina",1311,1122,45,23,18,37,267,0.20366133,e45a331d-b275-4547-8c63-d66ed8ab6a2a,45664767.3452759,29553.6522642157
3933,37,119,002004,2,371190020042,Block Group 2,0016241,"Block Group 2, Census Tract 20.04, Mecklenburg County, North Carolina",591,582,18,0,0,0,53,0.08967851,343e7f75-5614-475e-a451-7aa6bfb1c9b7,15202858.1209717,16741.7772369563
3934,37,119,005512,2,371190055122,Block Group 2,0016429,"Block Group 2, Census Tract 55.12, Mecklenburg County, North Carolina",541,513,39,24,0,28,116,0.21441774,15aaa510-7154-4cf2-ad4c-70c7d809f3db,15367618.9719849,21849.2284487416
3935,37,119,002400,3,371190024003,Block Group 3,0016253,"Block Group 3, Census Tract 24, Mecklenburg County, North Carolina",293,266,0,0,12,0,9,0.03071672,1ae88f24-97d1-47b1-89da-89aa23b89314,5656507.53649902,10200.5467995639
3936,37,119,003011,1,371190030111,Block Group 1,0016289,"Block Group 1, Census Tract 30.11, Mecklenburg County, North Carolina",657,514,13,0,0,0,26,0.03957382,461c5bee-68df-4fc7-9f11-aae86b144b3c,14071322.0796509,15453.5060299425
3937,37,119,003012,2,371190030122,Block Group 2,0016295,"Block Group 2, Census Tract 30.12, Mecklenburg County, North Carolina",1768,1291,121,72,125,22,633,0.35803167,659a3442-f6e5-4a3c-a183-a973a53ebc0a,16259771.2362061,17041.4223255337
3938,37,119,005812,1,371190058121,Block Group 1,0016518,"Block Group 1, Census Tract 58.12, Mecklenburg County, North Carolina",1267,1234,37,19,84,0,197,0.1554854,64870214-4c60-4608-b411-a6837dfd6c81,25083813.3829346,22166.2679555035
3939,37,119,001603,1,371190016031,Block Group 1,0016176,"Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina",1451,1093,217,69,0,8,561,0.38662991,dbe529f6-df95-40b8-9046-adf3416f14a2,13510340.2340088,20493.2109543527
3940,37,119,006103,1,371190061031,Block Group 1,0016626,"Block Group 1, Census Tract 61.03, Mecklenburg County, North Carolina",974,868,79,0,13,10,257,0.26386037,a9b497c3-5309-476d-8d93-5f9aa54f207c,63870922.1003418,35504.991426141
3941,37,119,005514,2,371190055142,Block Group 2,0016435,"Block Group 2, Census Tract 55.14, Mecklenburg County, North Carolina",791,727,18,15,0,0,84,0.10619469,978a6c49-c77b-48f4-8447-29848a2cfb69,17265535.4144897,28853.4691935558
3942,37,119,005100,2,371190051002,Block Group 2,0016396,"Block Group 2, Census Tract 51, Mecklenburg County, North Carolina",408,253,85,67,0,0,197,0.48284314,0d1c762f-7e79-4352-83b2-0a7147ce0121,10969293.9293213,15546.5614296823
3943,37,119,005826,2,371190058262,Block Group 2,0016535,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",1159,1037,137,52,27,107,437,0.37704918,d9ebcfa1-db51-4ff0-b57b-923bf0ce913e,28849360.1845093,31080.6159272492
3944,37,119,005306,2,371190053062,Block Group 2,0016406,"Block Group 2, Census Tract 53.06, Mecklenburg County, North Carolina",695,565,38,76,0,0,295,0.42446043,5536a888-4aa2-4448-a777-0611f574018d,29327929.0296021,26446.0607797296
3945,37,119,002904,1,371190029041,Block Group 1,0016269,"Block Group 1, Census Tract 29.04, Mecklenburg County, North Carolina",709,598,21,0,0,0,38,0.05359661,cb9e0196-c247-4a5b-acec-3361f933396f,18504763.0914917,18781.8228087736
3946,37,119,005605,3,371190056053,Block Group 3,0016467,"Block Group 3, Census Tract 56.05, Mecklenburg County, North Carolina",1095,1177,76,26,28,37,223,0.20365297,2fc5d29f-1513-4cc1-9fa4-4584d8445501,7815500.69458008,12552.1368416944
3947,37,119,003806,3,371190038063,Block Group 3,0016349,"Block Group 3, Census Tract 38.06, Mecklenburg County, North Carolina",1692,1379,146,192,0,0,430,0.25413712,cc608817-d236-4efe-bb0a-8b3e41a5ec11,12117029.3765259,16886.3302161294
3948,37,119,006303,1,371190063031,Block Group 1,0016666,"Block Group 1, Census Tract 63.03, Mecklenburg County, North Carolina",933,949,75,41,0,0,342,0.36655949,7a711daa-829c-4e89-b89d-87b41019c59a,23106560.9908447,19397.036232009
3949,37,119,006407,1,371190064071,Block Group 1,0016681,"Block Group 1, Census Tract 64.07, Mecklenburg County, North Carolina",710,619,66,9,0,0,110,0.15492958,af3725c1-7905-406a-8869-013d0fbe8067,22855505.7015381,27086.4141201076
3950,37,119,005521,1,371190055211,Block Group 1,0016447,"Block Group 1, Census Tract 55.21, Mecklenburg County, North Carolina",396,298,140,0,0,0,204,0.51515152,255def62-46d0-46e2-b2fb-5651a5d83689,4310365.94622803,9501.24994722363
3951,37,119,005612,1,371190056121,Block Group 1,0016472,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",1604,1441,174,9,0,0,396,0.24688279,546aae0d-923b-4bdc-854f-a2e2951d80d5,21309192.5452881,23255.2000455993
3952,37,119,006210,2,371190062102,Block Group 2,0016652,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",881,851,28,32,9,0,77,0.08740068,32ed28d1-afea-4eea-b858-5fb8ccac07f7,31750540.5882568,26048.4108877388
3953,37,119,001914,2,371190019142,Block Group 2,0016208,"Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina",737,537,110,0,0,0,317,0.43012212,53cea4e1-4261-4d15-a7c1-3cc0f6602983,17282979.8256226,19813.7659883349
3954,37,119,006403,1,371190064031,Block Group 1,0016671,"Block Group 1, Census Tract 64.03, Mecklenburg County, North Carolina",914,666,85,18,33,20,343,0.37527352,5e5332e7-77b4-4506-8324-0c0d326bba9b,26731766.3724976,23042.6866809575
3955,37,119,005522,1,371190055221,Block Group 1,0016450,"Block Group 1, Census Tract 55.22, Mecklenburg County, North Carolina",934,853,350,0,0,0,420,0.4496788,91b80848-e44e-4aff-8a6c-682c16a3f98f,7347043.25854492,13657.1720914419
3956,37,119,005914,3,371190059143,Block Group 3,0016604,"Block Group 3, Census Tract 59.14, Mecklenburg County, North Carolina",1485,1163,155,0,0,13,333,0.22424242,9f3179cd-f6df-4a38-abea-051614c318e1,55292405.7547607,35495.1433935136
3957,37,119,001400,2,371190014002,Block Group 2,0016161,"Block Group 2, Census Tract 14, Mecklenburg County, North Carolina",1037,904,59,70,81,21,198,0.19093539,323ba44c-7870-4a73-af33-a4224edf2923,11310060.8994751,17806.01014496
3958,37,119,005200,1,371190052001,Block Group 1,0016397,"Block Group 1, Census Tract 52, Mecklenburg County, North Carolina",186,56,6,0,10,0,96,0.51612903,1fb92dc8-598a-4eea-baa8-36bbde4190fe,8748111.27209473,13841.2973304058
3959,37,119,002904,3,371190029043,Block Group 3,0016271,"Block Group 3, Census Tract 29.04, Mecklenburg County, North Carolina",763,801,115,0,31,0,140,0.18348624,a267147a-8188-470b-9da9-5b79f0f59056,13587730.4092407,16332.4718251849
3960,37,119,005833,3,371190058333,Block Group 3,0016550,"Block Group 3, Census Tract 58.33, Mecklenburg County, North Carolina",209,202,0,28,0,0,27,0.1291866,03e4904a-d5d8-43e3-a1a9-06b460642372,11915487.1233521,16179.8882433276
3961,37,119,005834,1,371190058341,Block Group 1,0016551,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",1398,1027,57,32,19,68,386,0.27610873,41673075-2df3-4c77-acd2-21d467fbd426,46847323.7669678,33393.5504175246
3962,37,119,004200,3,371190042003,Block Group 3,0016371,"Block Group 3, Census Tract 42, Mecklenburg County, North Carolina",212,117,13,13,0,33,61,0.28773585,7aab440d-577f-4919-a587-484b227c4df0,6207921.07720947,10161.2003545536
3963,37,119,005915,1,371190059151,Block Group 1,0016605,"Block Group 1, Census Tract 59.15, Mecklenburg County, North Carolina",1489,1468,64,5,42,21,192,0.1289456,653b2cd8-675f-4123-9d91-0788c218b7e0,11758974.3925171,14281.2218591714
3964,37,119,005714,2,371190057142,Block Group 2,0016508,"Block Group 2, Census Tract 57.14, Mecklenburg County, North Carolina",816,925,75,0,0,11,164,0.20098039,bd27fd2c-cb53-441a-a711-60a1d7465e5f,98656204.1257324,53046.9423214266
3965,37,119,005916,1,371190059161,Block Group 1,0016606,"Block Group 1, Census Tract 59.16, Mecklenburg County, North Carolina",771,531,205,39,61,64,318,0.41245136,e31edf14-2637-4412-a728-ecd2b9ecb8c1,25740265.8338623,22102.0885477801
3966,37,119,005906,3,371190059063,Block Group 3,0016587,"Block Group 3, Census Tract 59.06, Mecklenburg County, North Carolina",530,455,85,31,0,0,170,0.32075472,a1f47130-5564-48dd-baf0-e68b77a8824a,130405081.415405,76519.0617925576
3967,37,119,005830,1,371190058301,Block Group 1,0016542,"Block Group 1, Census Tract 58.30, Mecklenburg County, North Carolina",668,631,19,4,0,17,58,0.08682635,ee7b6f0e-c432-4094-83b0-ec6dbeb3569b,13652437.2433472,19736.7408951523
3968,37,119,005524,3,371190055243,Block Group 3,0016458,"Block Group 3, Census Tract 55.24, Mecklenburg County, North Carolina",1362,1197,26,0,0,0,550,0.40381791,0d43f99b-e8bc-4d13-86ae-af05d2b10e6c,18043059.8539429,22776.2243369982
3969,37,119,005510,1,371190055101,Block Group 1,0016423,"Block Group 1, Census Tract 55.10, Mecklenburg County, North Carolina",829,542,243,0,0,26,504,0.6079614,4c14e6bd-7e7d-4ac0-b3f4-1a1c9425a676,40136629.5762939,27127.4279701737
3970,37,119,001100,2,371190011002,Block Group 2,0016153,"Block Group 2, Census Tract 11, Mecklenburg County, North Carolina",867,764,77,17,0,0,161,0.18569781,ec2ae670-c588-4d13-883e-308ddd5c3935,10187298.3414307,13482.8965565238
3971,37,119,006304,3,371190063043,Block Group 3,0016670,"Block Group 3, Census Tract 63.04, Mecklenburg County, North Carolina",982,935,51,0,11,45,301,0.30651731,d9c674a2-b5d9-4bba-95ff-ad627d7b09e8,150521591.562195,70620.0398730756
3972,37,119,006303,2,371190063032,Block Group 2,0016667,"Block Group 2, Census Tract 63.03, Mecklenburg County, North Carolina",1728,1442,56,69,14,17,243,0.140625,268f0d86-2ca3-4ceb-a853-9eef7b30d2a4,37205294.3053589,24270.1316308503
3973,37,119,005508,1,371190055081,Block Group 1,0016418,"Block Group 1, Census Tract 55.08, Mecklenburg County, North Carolina",1073,831,72,0,0,17,416,0.38769804,396370e0-7903-4840-a77f-dfd55647569b,83220675.4020386,56999.4280738936
3974,37,119,003204,2,371190032042,Block Group 2,0016326,"Block Group 2, Census Tract 32.04, Mecklenburg County, North Carolina",890,652,41,99,49,35,313,0.35168539,82858ca7-0fae-464e-adeb-ad34d4b73512,8551417.00354004,14410.4133073569
3975,37,119,005913,3,371190059133,Block Group 3,0016601,"Block Group 3, Census Tract 59.13, Mecklenburg County, North Carolina",806,791,0,18,24,0,22,0.02729529,56b89eaf-c3e9-4602-9347-e48333242351,19325085.4848633,20114.8155540101
3976,37,119,001508,3,371190015083,Block Group 3,0016171,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",345,270,141,0,0,19,136,0.3942029,0624bb25-fe4f-4f2b-a57b-42800a79b0e5,5694228.63287354,12337.822116457
3977,37,119,005831,3,371190058313,Block Group 3,0016546,"Block Group 3, Census Tract 58.31, Mecklenburg County, North Carolina",150,125,0,0,0,0,16,0.10666667,c9cfa7ff-0b25-4952-86c4-c67a070a4eea,3781505.02105713,8164.06068510454
3978,37,119,006203,1,371190062031,Block Group 1,0016640,"Block Group 1, Census Tract 62.03, Mecklenburg County, North Carolina",415,337,47,0,0,0,117,0.28192771,2a3122bf-2073-442d-a282-e3a65fccb1ce,63472020.2467651,38761.1061597097
3979,37,119,003109,1,371190031091,Block Group 1,0016319,"Block Group 1, Census Tract 31.09, Mecklenburg County, North Carolina",1568,1082,400,172,78,64,764,0.4872449,cc4c86ac-9804-4903-8d13-24bccc208c9c,5838491.63519287,11934.2064522827
3980,37,119,003015,3,371190030153,Block Group 3,0016300,"Block Group 3, Census Tract 30.15, Mecklenburg County, North Carolina",436,346,28,0,0,0,46,0.10550459,80897c5f-faa9-44b3-9662-356eee8a841c,13925816.8231201,15813.9266530474
3981,37,119,005524,6,371190055246,Block Group 6,0016461,"Block Group 6, Census Tract 55.24, Mecklenburg County, North Carolina",834,720,101,18,0,0,183,0.21942446,58b07728-a46c-49b3-8183-95d7f05cc9a4,31995258.3538208,26487.982078275
3982,37,119,001916,1,371190019161,Block Group 1,0016213,"Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina",750,703,141,0,0,0,236,0.31466667,0762dafc-89f6-4d2e-8fcf-4d6c9f19f53d,19158206.6678467,20562.8015337164
3983,37,119,005522,3,371190055223,Block Group 3,0016452,"Block Group 3, Census Tract 55.22, Mecklenburg County, North Carolina",664,519,19,23,12,13,84,0.12650602,27c97cf3-ab21-4bc8-8a33-cea40124bbfc,5301314.92492676,10710.5732968217
3984,37,119,005508,2,371190055082,Block Group 2,0016419,"Block Group 2, Census Tract 55.08, Mecklenburg County, North Carolina",982,1125,60,0,0,4,105,0.10692464,55f559e1-9d9c-4027-a63a-c0a4026db31b,17878641.9921875,25482.8594614555
3985,37,119,005914,2,371190059142,Block Group 2,0016603,"Block Group 2, Census Tract 59.14, Mecklenburg County, North Carolina",541,600,62,2,0,0,136,0.25138632,311c6e29-d077-4a3b-b7d6-527c0090b05c,8415973.08758545,11601.1597262414
3986,37,119,002500,1,371190025001,Block Group 1,0016254,"Block Group 1, Census Tract 25, Mecklenburg County, North Carolina",820,709,73,0,66,12,219,0.26707317,fe3d82d9-8069-4fc4-896e-a7bf5bddf644,5905764.42858887,11191.5119688654
3987,37,119,005716,2,371190057162,Block Group 2,0016512,"Block Group 2, Census Tract 57.16, Mecklenburg County, North Carolina",1327,1172,204,0,22,8,264,0.19894499,299340e1-66a4-4a55-9fce-8a47696d698b,13994946.6367188,17257.2612753245
3988,37,119,004305,1,371190043051,Block Group 1,0016379,"Block Group 1, Census Tract 43.05, Mecklenburg County, North Carolina",1500,1597,135,0,0,0,426,0.284,34d02c0e-0dae-4b97-88ef-5a552ebe3109,36081232.3121338,27375.9403830102
3989,37,119,005846,2,371190058462,Block Group 2,0016578,"Block Group 2, Census Tract 58.46, Mecklenburg County, North Carolina",773,779,61,0,0,17,150,0.19404916,befe9b6e-ef6e-467a-8d2b-c0d057cc7bc0,27428043.6538086,25848.887577336
3990,37,119,006107,1,371190061071,Block Group 1,0016635,"Block Group 1, Census Tract 61.07, Mecklenburg County, North Carolina",2117,2053,116,0,0,0,192,0.09069438,784d7030-3c3e-4732-a82a-6f56b453593f,36750373.9552612,30516.523754475
3991,37,119,003806,4,371190038064,Block Group 4,0016350,"Block Group 4, Census Tract 38.06, Mecklenburg County, North Carolina",728,915,82,67,0,0,180,0.24725275,be78c77b-c94a-46a3-9a2c-73390e5259da,20140280.1500244,18842.7924292942
3992,37,119,003006,1,371190030061,Block Group 1,0016279,"Block Group 1, Census Tract 30.06, Mecklenburg County, North Carolina",815,723,22,0,12,24,47,0.05766871,d8af7136-9b81-424b-a031-13b3dd2373ce,16761885.4160767,19133.085124833
3993,37,119,002600,1,371190026001,Block Group 1,0016256,"Block Group 1, Census Tract 26, Mecklenburg County, North Carolina",511,446,60,66,16,26,93,0.18199609,1e27ecab-b4bb-48ff-89d2-897a3ddb2a97,7582502.49078369,11583.3772299826
3994,37,119,005614,1,371190056141,Block Group 1,0016475,"Block Group 1, Census Tract 56.14, Mecklenburg County, North Carolina",1395,1234,91,0,0,118,249,0.17849462,b7205209-05a6-44b9-905c-e1c856dcd9ba,26449002.6956177,24927.4565203994
3995,37,119,001910,3,371190019103,Block Group 3,0016199,"Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina",821,471,406,19,0,22,767,0.93422655,8b7869d0-cb9a-4903-8d4b-6610d1729913,9515554.42614746,17437.0982595432
3996,37,119,005906,4,371190059064,Block Group 4,0016588,"Block Group 4, Census Tract 59.06, Mecklenburg County, North Carolina",228,198,37,0,0,0,86,0.37719298,afa4b43a-a0cc-4974-aa1e-47648c33c9d4,108967041.944458,57753.6927546396
